PublicID,V1G_PublicID,V1G_Complete,V1G_Status,V1GVer,V1GDATE_INT,V1GA01,V1GA02,V1GA03,V1GA04,V1GA05,V1GA06,V1GA07,V1GA08,V1GA09,V1GA10,V1GA11,V1GA12
14941P,14941P,Complete,Passed,2,-222,7,7,7,7,7,6,6,6,6,7,7,6
14943L,14943L,Complete,Passed,2,-189,5,6,6,5,6,6,6,6,6,7,7,7
14945H,14945H,Complete,Passed,2,-189,5,7,5,5,7,5,5,5,7,7,5,5
14953I,14953I,Complete,Passed,2,-211,5,1,6,5,1,4,2,5,1,6,1,2
14954G,14954G,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,5,6
14955E,14955E,Complete,Passed,2,-185,7,7,7,7,7,7,7,7,7,7,7,7
14957A,14957A,Complete,Passed,2,-194,1,1,2,1,7,1,1,1,1,4,1,4
14959T,14959T,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
14960L,14960L,Complete,Reviewed,2,-192,7,7,7,7,7,6,,7,6,7,7,6
14962H,14962H,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
14963F,14963F,Complete,Passed,2,-208,7,7,7,7,7,7,7,7,7,7,7,7
14964D,14964D,Complete,Passed,2,-187,6,6,6,6,6,6,6,6,6,6,6,6
14967U,14967U,Complete,Passed,2,-184,6,6,6,6,6,5,5,6,5,6,6,5
14968S,14968S,Complete,Passed,2,-202,4,6,4,4,5,4,5,5,7,7,5,7
14969Q,14969Q,Complete,Passed,2,-211,7,7,7,7,7,7,7,7,7,7,7,7
14971G,14971G,Complete,Passed,2,-183,1,1,1,1,1,2,2,1,1,1,1,2
14972E,14972E,Complete,Passed,2,-191,7,7,7,7,7,7,6,7,7,7,7,7
14973C,14973C,Complete,Passed,2,-185,5,6,1,1,6,6,6,2,5,7,2,6
14975V,14975V,Complete,Passed,2,-190,7,7,5,5,7,7,5,3,7,7,6,7
14979N,14979N,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
14980F,14980F,Complete,Passed,2,-189,6,6,6,6,6,6,6,6,6,6,6,6
14982B,14982B,Complete,Passed,2,-211,5,5,7,7,5,7,5,5,5,6,7,5
14986Q,14986Q,Complete,Passed,2,-199,6,5,5,5,5,5,4,6,6,5,7,5
14988M,14988M,Complete,Passed,2,-185,6,7,7,7,7,7,7,7,7,7,7,5
14993T,14993T,Complete,Passed,2,-200,7,7,7,7,7,6,6,6,6,7,7,7
14995P,14995P,Complete,Passed,2,-194,7,6,5,6,7,4,4,5,4,7,5,5
14997L,14997L,Complete,Passed,2,-120,7,7,7,7,7,7,4,7,5,7,7,6
14999H,14999H,Complete,Passed,2,-183,7,7,7,7,7,7,7,7,7,7,6,6
15002K,15002K,Complete,Passed,2,-173,7,7,6,6,7,6,6,6,6,7,6,6
15004G,15004G,Complete,Passed,2,-149,7,7,7,7,7,7,7,7,7,7,7,7
15005E,15005E,Complete,Passed,2,186,7,7,6,7,7,3,5,7,7,7,4,5
15006C,15006C,Complete,Passed,2,-210,7,7,7,7,7,7,7,7,7,7,7,7
15007A,15007A,Complete,Passed,2,-155,6,6,1,1,6,6,6,1,6,6,1,6
15009T,15009T,Complete,Passed,2,-189,7,7,7,7,7,7,7,7,7,7,5,7
15010L,15010L,Complete,Passed,2,-187,7,7,7,7,7,6,6,7,7,7,6,7
15011J,15011J,Complete,Passed,2,-202,7,7,7,7,7,6,6,7,7,7,7,7
15012H,15012H,Complete,Passed,2,-164,6,7,6,6,7,6,6,6,6,7,6,6
15013F,15013F,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
15014D,15014D,Complete,Passed,2,-197,1,1,1,1,1,1,1,2,1,1,1,1
15015B,15015B,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
15016W,15016W,Complete,Passed,2,-194,7,7,7,7,7,7,6,7,7,7,7,7
15018S,15018S,Complete,Passed,2,-197,7,7,7,7,7,7,7,7,7,7,7,7
15021G,15021G,Complete,Passed,2,-202,7,7,7,7,7,7,7,7,7,7,7,7
15022E,15022E,Complete,Passed,2,-185,7,7,7,7,7,5,4,7,7,7,7,7
15023C,15023C,Complete,Passed,2,-183,7,7,6,6,7,5,4,5,4,7,6,3
15024A,15024A,Complete,Passed,2,-192,7,7,7,7,7,4,4,7,5,7,7,3
15025V,15025V,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15028P,15028P,Complete,Passed,2,-201,6,6,6,6,7,6,7,6,7,7,6,6
15029N,15029N,Complete,Passed,2,-237,6,6,7,4,6,5,4,6,5,6,7,4
15030F,15030F,Complete,Passed,2,-148,6,6,7,6,6,4,4,6,4,6,6,4
15035S,15035S,Complete,Passed,2,-142,7,7,7,7,7,7,7,7,7,7,7,7
15036Q,15036Q,Complete,Passed,2,-206,7,7,7,7,7,7,7,7,7,7,7,7
15037O,15037O,Complete,Passed,2,-188,6,6,6,6,6,6,6,6,6,6,6,6
15038M,15038M,Complete,Passed,2,-164,6,7,7,7,7,5,6,6,7,7,6,7
15039K,15039K,Complete,Passed,2,-187,6,7,5,5,7,6,6,5,7,7,5,7
15042V,15042V,Complete,Passed,2,-153,7,7,7,7,7,7,7,7,7,7,7,7
15046N,15046N,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
15048J,15048J,Complete,Passed,2,-185,6,6,6,6,6,4,4,5,4,5,5,5
15051U,15051U,Complete,Passed,2,-185,7,7,7,7,7,7,7,7,7,7,7,7
15057I,15057I,Complete,Passed,2,-188,7,7,6,6,4,4,4,7,7,7,1,7
15058G,15058G,Complete,Passed,2,-183,7,6,6,6,6,5,2,6,6,6,6,6
15062P,15062P,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
15063N,15063N,Complete,Passed,2,-162,6,6,7,7,7,6,6,7,6,7,7,6
15065J,15065J,Complete,Passed,2,-183,6,5,6,6,6,6,6,5,5,5,5,5
15070Q,15070Q,Complete,Passed,2,-137,7,7,6,6,7,5,6,5,6,7,6,6
15072M,15072M,Complete,Passed,2,-188,6,6,6,6,5,5,5,5,5,6,5,5
15073K,15073K,Complete,Passed,2,-184,6,6,5,4,6,7,7,4,6,6,6,6
15078A,15078A,Complete,Passed,2,-186,6,6,6,6,6,6,6,6,6,6,6,6
15079V,15079V,Complete,Passed,2,-214,3,4,7,3,4,4,4,1,4,4,4,4
15080N,15080N,Complete,Passed,2,-167,7,7,7,7,7,7,7,7,7,7,7,7
15082J,15082J,Complete,Passed,2,-213,7,7,7,7,7,5,5,7,6,6,7,6
15083H,15083H,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15084F,15084F,Complete,Passed,2,-184,6,6,7,7,7,7,7,6,7,7,6,7
15085D,15085D,Complete,Passed,2,-175,7,7,7,7,7,5,5,7,3,7,6,4
15086B,15086B,Complete,Passed,2,-194,2,1,2,1,1,2,2,1,2,2,1,2
15089S,15089S,Complete,Passed,2,-166,7,7,7,7,7,5,5,7,6,7,7,6
15090K,15090K,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15092G,15092G,Complete,Passed,2,-165,7,7,6,6,7,7,7,6,7,7,6,7
15094C,15094C,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
15097T,15097T,Complete,Passed,2,-189,5,4,5,5,4,4,2,3,4,4,4,4
15098R,15098R,Complete,Passed,2,-188,7,7,4,4,7,4,4,6,6,7,6,6
15099P,15099P,Complete,Passed,2,-202,7,7,7,6,7,7,7,5,7,7,6,7
15101I,15101I,Complete,Passed,2,-192,7,7,7,7,7,7,7,7,7,7,7,7
15104C,15104C,Complete,Passed,2,-210,7,7,7,7,7,4,4,7,4,7,6,4
15107T,15107T,Complete,Passed,2,-195,7,7,7,7,7,6,6,5,6,7,7,5
15108R,15108R,Complete,Passed,2,-219,6,7,7,7,7,6,7,7,7,7,7,7
15111F,15111F,Complete,Passed,2,-140,7,7,7,6,7,7,6,6,7,7,6,7
15112D,15112D,Complete,Passed,2,-217,7,7,7,7,7,7,7,5,7,7,7,6
15113B,15113B,Complete,Passed,2,-205,7,7,7,7,7,6,6,6,6,7,6,7
15114W,15114W,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
15115U,15115U,Complete,Passed,2,-158,7,7,7,7,7,7,7,7,7,7,7,7
15116S,15116S,Complete,Passed,2,-208,7,7,7,7,7,7,7,7,7,7,7,7
15120E,15120E,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15122A,15122A,Complete,Passed,2,-202,6,6,5,5,6,6,5,5,5,7,6,5
15124T,15124T,Complete,Passed,2,-195,7,7,7,7,7,7,7,7,7,7,6,7
15126P,15126P,Complete,Passed,2,-204,6,6,6,6,6,5,5,5,5,7,6,4
15127N,15127N,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15128L,15128L,Complete,Passed,2,-194,7,7,7,7,7,7,7,7,7,7,7,7
15129J,15129J,Complete,Passed,2,-200,7,6,5,5,6,4,4,6,5,7,5,5
15131W,15131W,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
15133S,15133S,Complete,Passed,2,-194,7,7,7,7,7,7,6,7,6,7,7,6
15136M,15136M,Complete,Passed,2,-221,7,7,6,6,7,6,6,6,6,7,6,6
15138I,15138I,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15141T,15141T,Complete,Passed,2,-183,7,7,1,1,7,7,7,1,7,7,1,7
15142R,15142R,Complete,Passed,2,-209,5,5,5,3,5,3,3,3,5,5,5,4
15144N,15144N,Complete,Passed,2,-236,7,7,7,7,7,4,5,5,5,7,7,5
15145L,15145L,Complete,Passed,2,-203,7,7,7,7,7,7,7,7,7,7,7,7
15146J,15146J,Complete,Passed,2,-206,7,7,7,7,7,7,7,7,7,7,7,7
15147H,15147H,Complete,Passed,2,-189,7,7,7,7,7,6,7,7,7,7,7,7
15150S,15150S,Complete,Passed,2,-211,7,7,7,7,7,6,7,7,7,7,7,7
15154K,15154K,Complete,Passed,2,-153,7,7,6,6,6,6,4,4,6,6,7,7
15155I,15155I,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15157E,15157E,Complete,Passed,2,-194,7,7,7,7,7,7,7,7,7,7,7,7
15158C,15158C,Complete,Passed,2,-189,7,7,7,6,7,6,6,3,7,7,5,7
15161N,15161N,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15162L,15162L,Complete,Passed,2,-147,6,7,6,6,6,6,7,5,6,7,4,7
15163J,15163J,Complete,Passed,2,-186,7,7,5,5,7,6,6,5,6,7,4,6
15164H,15164H,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
15170M,15170M,Complete,Passed,2,-189,7,7,7,7,7,7,7,7,7,7,7,7
15171K,15171K,Complete,Passed,2,-184,7,7,6,6,7,6,6,6,6,7,6,6
15172I,15172I,Complete,Passed,2,-200,7,7,7,7,7,7,7,4,7,7,7,7
15173G,15173G,Complete,Passed,2,-201,6,6,7,7,7,6,5,7,6,7,7,6
15174E,15174E,Complete,Passed,2,-194,7,7,7,7,7,7,7,7,7,7,7,7
15175C,15175C,Complete,Passed,2,-204,7,7,7,7,7,7,7,7,7,7,6,6
15177V,15177V,Complete,Passed,2,-197,7,7,7,7,7,7,7,7,7,7,7,7
15185W,15185W,Complete,Passed,2,-194,7,7,6,6,7,6,6,5,7,7,6,6
15186U,15186U,Complete,Passed,2,-198,5,5,7,7,5,6,5,7,6,5,6,5
15188Q,15188Q,Complete,Reviewed,2,-206,5,6,5,6,6,6,6,5,6,,6,6
15189O,15189O,Complete,Passed,2,-198,7,7,7,7,7,7,7,7,7,7,7,6
15190G,15190G,Complete,Passed,2,-188,5,5,6,6,6,6,6,6,6,6,5,5
15191E,15191E,Complete,Passed,2,-211,7,7,7,7,7,7,7,7,7,7,7,7
15193A,15193A,Complete,Passed,2,209,1,1,7,7,1,7,7,7,7,1,7,7
15196R,15196R,Complete,Passed,2,-154,7,7,7,7,7,4,6,7,7,7,7,7
15198N,15198N,Complete,Passed,2,-184,7,7,7,7,7,7,6,7,7,7,7,7
15201E,15201E,Complete,Passed,2,-194,6,6,7,7,6,6,6,6,6,4,6,5
15204V,15204V,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15205T,15205T,Complete,Passed,2,-202,7,7,7,7,7,7,7,7,7,7,7,7
15207P,15207P,Complete,Passed,2,-165,1,1,2,2,1,2,2,3,2,1,2,2
15212W,15212W,Complete,Passed,2,-179,7,7,7,7,7,7,7,6,6,7,7,4
15216O,15216O,Complete,Passed,2,-178,1,1,1,2,2,2,2,1,1,2,1,1
15217M,15217M,Complete,Passed,2,-151,7,7,7,7,7,7,7,7,7,7,7,7
15218K,15218K,Complete,Passed,2,-171,7,7,7,7,7,5,5,6,6,7,7,6
15225N,15225N,Complete,Passed,2,-170,5,7,5,5,4,5,4,4,5,5,6,4
15226L,15226L,Complete,Passed,2,-190,7,7,7,7,7,6,7,7,7,7,7,7
15232Q,15232Q,Complete,Passed,2,-197,7,7,7,7,7,6,6,7,5,7,7,6
15238E,15238E,Complete,Passed,2,-194,6,7,7,6,6,1,1,4,1,7,5,1
15240R,15240R,Complete,Passed,2,-200,7,7,7,7,7,6,7,7,7,7,7,7
15241P,15241P,Complete,Passed,2,-161,7,7,7,7,7,5,6,7,5,7,7,6
15244J,15244J,Complete,Passed,2,-157,2,2,6,4,2,3,2,3,2,4,3,3
15246F,15246F,Complete,Passed,2,-217,7,7,7,7,7,7,7,6,7,7,7,7
15247D,15247D,Complete,Passed,2,-177,7,7,7,7,7,7,7,7,7,7,7,7
15250O,15250O,Complete,Passed,2,-201,7,7,7,7,7,6,6,7,7,7,6,6
15251M,15251M,Complete,Passed,2,-183,5,7,6,6,6,6,6,6,7,6,6,6
15252K,15252K,Complete,Passed,2,-149,7,7,5,5,7,5,4,4,4,7,4,5
15253I,15253I,Complete,Passed,2,-192,7,7,7,7,7,2,5,7,3,7,7,5
15255E,15255E,Complete,Passed,2,-205,7,6,7,7,7,5,5,7,4,4,7,7
15256C,15256C,Complete,Passed,2,-216,7,7,7,7,7,6,6,6,6,7,7,6
15260L,15260L,Complete,Passed,2,-199,6,6,6,7,7,7,6,6,6,7,7,7
15265B,15265B,Complete,Passed,2,-209,6,6,6,6,6,6,6,6,6,6,6,6
15267U,15267U,Complete,Passed,2,-186,6,6,5,5,6,4,3,6,5,6,6,6
15269Q,15269Q,Complete,Passed,2,-139,6,6,7,5,7,4,4,5,5,6,6,5
15271G,15271G,Complete,Passed,2,-183,6,7,7,7,6,4,4,5,4,6,6,4
15272E,15272E,Complete,Passed,2,-205,7,7,7,7,7,7,7,7,7,7,7,7
15273C,15273C,Complete,Passed,2,-198,7,7,6,6,6,4,4,5,5,7,7,5
15275V,15275V,Complete,Passed,2,-205,6,6,7,7,7,6,6,7,6,7,7,6
15278P,15278P,Complete,Passed,2,-189,7,7,7,7,7,7,7,7,7,7,7,7
15280F,15280F,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
15282B,15282B,Complete,Passed,2,-193,7,7,7,7,7,6,4,7,7,7,7,6
15283W,15283W,Complete,Passed,2,-185,7,7,4,6,7,7,7,6,7,7,7,7
15284U,15284U,Complete,Passed,2,-219,7,7,7,7,7,7,7,7,7,7,7,7
15291A,15291A,Complete,Passed,2,-238,7,7,7,7,7,7,7,7,7,7,7,7
15293T,15293T,Complete,Passed,2,-163,7,7,7,7,7,6,6,6,6,7,7,6
15296N,15296N,Complete,Passed,2,-203,6,6,2,2,6,6,6,3,6,6,3,6
15298J,15298J,Complete,Passed,2,-183,7,7,7,7,7,3,3,7,3,7,7,3
15299H,15299H,Complete,Passed,2,-208,7,7,6,6,7,6,6,6,6,6,4,6
15302V,15302V,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
15304R,15304R,Complete,Passed,2,-192,6,7,6,5,6,6,5,5,7,7,7,6
15305P,15305P,Complete,Passed,2,-149,7,7,7,7,7,4,6,7,5,7,6,3
15306N,15306N,Complete,Passed,2,-189,5,5,7,5,5,1,1,7,1,7,5,1
15307L,15307L,Complete,Passed,2,-200,7,7,5,7,7,4,5,7,7,7,5,7
15308J,15308J,Complete,Passed,2,-144,7,7,7,7,7,6,6,7,7,7,7,6
15309H,15309H,Complete,Passed,2,-186,7,7,7,7,7,6,6,7,6,7,7,6
15310W,15310W,Complete,Passed,2,-187,7,7,6,6,7,4,4,6,4,7,6,3
15312S,15312S,Complete,Passed,2,-204,7,7,5,4,7,4,4,4,5,7,7,5
15315M,15315M,Complete,Passed,2,-189,5,7,7,7,7,5,5,7,5,6,7,5
15316K,15316K,Complete,Passed,2,-182,6,6,5,5,5,4,4,5,4,6,5,4
15319E,15319E,Complete,Passed,2,-186,7,7,7,7,7,5,5,6,5,7,7,5
15323N,15323N,Complete,Reviewed,2,-199,7,6,6,6,7,6,6,6,6,5,,6
15324L,15324L,Complete,Passed,2,-207,7,7,7,7,7,6,6,7,6,7,7,6
15327F,15327F,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15328D,15328D,Complete,Passed,2,-188,3,6,7,7,6,7,7,7,7,7,7,7
15329B,15329B,Complete,Passed,2,-187,7,7,6,7,7,7,1,7,7,7,7,6
15330Q,15330Q,Complete,Passed,2,-171,6,6,6,6,7,7,7,6,6,7,7,7
15333K,15333K,Complete,Passed,2,-189,1,1,1,1,1,1,1,1,1,1,1,1
15335G,15335G,Complete,Passed,2,-209,7,7,7,7,7,6,6,7,6,7,7,6
15336E,15336E,Complete,Passed,2,-155,7,7,7,7,7,7,6,7,6,7,7,5
15338A,15338A,Complete,Passed,2,-195,7,7,7,7,7,6,6,7,6,7,7,7
15339V,15339V,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
15341L,15341L,Complete,Passed,2,-183,5,5,7,6,5,5,4,5,2,6,7,3
15342J,15342J,Complete,Passed,2,-212,2,2,2,3,5,3,3,4,3,2,3,3
15346B,15346B,Complete,Passed,2,-205,7,7,7,7,7,7,7,7,7,7,7,7
15349S,15349S,Complete,Passed,2,-147,7,7,7,7,7,7,7,7,7,7,7,7
15350K,15350K,Complete,Passed,2,-190,7,7,7,7,7,6,6,6,6,7,6,6
15353E,15353E,Complete,Passed,2,-201,7,7,7,7,7,7,7,7,7,7,7,7
15355A,15355A,Complete,Passed,2,-191,4,7,4,4,4,7,7,4,7,6,4,7
15357T,15357T,Complete,Passed,2,-155,7,7,6,6,7,6,6,6,6,7,6,6
15358R,15358R,Complete,Passed,2,-193,4,4,7,7,7,7,4,7,7,7,7,7
15359P,15359P,Complete,Passed,2,-222,5,3,6,6,4,6,3,4,6,4,5,4
15361F,15361F,Complete,Passed,2,-178,6,6,6,6,6,6,6,6,6,6,6,6
15364W,15364W,Complete,Passed,2,-191,7,7,7,5,7,7,5,6,5,7,5,7
15365U,15365U,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15367Q,15367Q,Complete,Passed,2,-185,6,7,6,6,6,5,5,6,5,6,6,5
15370E,15370E,Complete,Passed,2,-184,7,7,7,6,7,6,6,7,7,7,7,6
15371C,15371C,Complete,Passed,2,-152,7,7,7,7,7,7,7,7,7,7,7,7
15374T,15374T,Complete,Passed,2,-195,7,7,7,7,7,6,6,6,6,7,6,6
15376P,15376P,Complete,Passed,2,-189,3,2,4,5,4,5,3,3,5,5,4,5
15378L,15378L,Complete,Passed,2,-207,7,7,7,7,7,7,5,6,7,7,7,7
15379J,15379J,Complete,Passed,2,-209,7,7,6,7,7,7,5,7,7,7,7,6
15380B,15380B,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15381W,15381W,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
15382U,15382U,Complete,Passed,2,-134,7,7,7,7,7,7,7,7,7,7,7,7
15384Q,15384Q,Complete,Passed,2,-190,6,7,6,6,6,7,7,5,7,7,6,7
15385O,15385O,Complete,Passed,2,-220,7,7,6,6,7,5,3,7,4,7,7,4
15387K,15387K,Complete,Passed,2,-203,7,7,7,7,7,6,5,7,6,7,7,6
15389G,15389G,Complete,Passed,2,-155,7,7,7,7,7,7,7,7,7,7,7,7
15390V,15390V,Complete,Passed,2,-192,6,7,6,5,7,6,5,5,5,7,6,5
15391T,15391T,Complete,Passed,2,-194,7,7,7,7,7,7,7,7,7,7,7,7
15392R,15392R,Complete,Passed,2,-164,6,7,7,7,7,7,7,7,7,7,7,7
15394N,15394N,Complete,Passed,2,-184,5,5,5,3,3,3,4,6,5,5,4,5
15397H,15397H,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
15399D,15399D,Complete,Passed,2,-196,7,7,7,7,7,6,6,7,6,7,7,6
15400V,15400V,Complete,Passed,2,-198,7,7,7,7,7,7,7,7,7,7,7,7
15401T,15401T,Complete,Passed,2,-183,7,7,7,7,7,7,7,7,7,7,7,7
15405L,15405L,Complete,Passed,2,-188,6,6,6,6,6,6,6,6,6,6,6,6
15407H,15407H,Complete,Passed,2,-135,7,7,6,7,7,7,7,7,7,7,7,7
15409D,15409D,Complete,Passed,2,-196,7,7,7,7,7,7,7,7,7,7,7,7
15411Q,15411Q,Complete,Passed,2,-129,7,7,6,6,6,6,6,5,6,7,4,6
15412O,15412O,Complete,Passed,2,-212,1,1,1,1,1,3,2,1,2,1,1,2
15414K,15414K,Complete,Passed,2,-136,7,7,7,7,7,7,7,7,7,7,7,7
15418C,15418C,Complete,Passed,2,-195,6,6,5,4,5,4,5,5,5,6,5,5
15419A,15419A,Complete,Passed,2,-157,6,7,5,4,7,6,6,3,7,7,4,7
15423J,15423J,Complete,Passed,2,-222,7,7,7,4,7,7,7,4,7,7,3,7
15430M,15430M,Complete,Passed,2,-186,7,7,7,6,7,7,7,7,7,7,7,7
15431K,15431K,Complete,Passed,2,-205,6,6,4,4,3,4,4,6,4,3,4,4
15432I,15432I,Complete,Passed,2,-186,7,7,7,6,7,4,5,6,5,7,6,5
15433G,15433G,Complete,Passed,2,-230,7,7,4,4,7,6,6,3,6,7,3,6
